,0,1,2,predOp
2982,House,NNP,O,B-noun.location
2983,Of,IN,O,O
2984,Drift,NNP,O,B-noun.communication
2985,https,NN,O,I-noun.communication
2986,:,:,O,O
2987,//www,NN,O,B-noun.communication
2988,.,.,O,O
2989,instagram.com/p/Ba5Ae_wBToh/,NN,O,B-noun.cognition
2990,Let,VB,O,B-verb.social
2991,'s,POS,O,O
2992,chat,VB,O,B-verb.change
2993,about,IN,O,O
2994,your,PRP$,O,O
2995,dream,NN,O,B-noun.artifact
2996,home,NN,O,I-noun.artifact
2997,424.888.0365,CD,O,O
2998,@,JJ,O,O
2999,Sina,NNP,O,B-noun.person
3000,KhalilManesh,NNP,O,I-noun.person
3001,",",",",O,O
3002,Berkshire,NNP,O,B-noun.act
3003,Hathaway…,NNP,O,I-noun.act
3004,https,NN,O,I-noun.act
3005,:,:,O,O
3006,//www,NN,O,B-noun.communication
3007,.,.,O,O
3008,instagram.com/p/Ba5Ae66AOC3/,NN,O,B-noun.cognition
3009,Bowling,VBG,O,B-verb.motion
3010,out,IN,O,O
3011,of,IN,O,O
3012,control,NN,O,B-noun.communication
3013,#,#,O,O
3014,fitfam,JJ,O,O
3015,#,#,O,O
3016,motivation,NN,O,B-noun.communication
3017,#,#,O,O
3018,monday,JJ,O,O
3019,#,#,O,O
3020,motivationmonday,JJ,O,O
3021,#,#,O,O
3022,acai,JJ,O,O
3023,#,#,O,O
3024,pitaya,JJ,O,O
3025,…,JJ,O,O
3026,https,NN,O,B-noun.communication
3027,:,:,O,O
3028,//www,NN,O,B-noun.communication
3029,.,.,O,O
3030,instagram.com/p/Ba5Ac-0l-G1/,NN,O,B-noun.cognition
3031,#,#,O,O
3032,worldseries,NNS,O,B-noun.person
3033,#,#,O,O
3034,tickets,NNS,O,B-noun.communication
3035,#,#,O,O
3036,readyfortomorrow,VBP,O,B-verb.stative
3037,@,JJ,O,O
3038,Dodger,NNP,O,B-noun.communication
3039,Stadium,NNP,O,I-noun.communication
3040,https,NN,O,I-noun.communication
3041,:,:,O,O
3042,//www,NN,O,B-noun.communication
3043,.,.,O,O
3044,instagram.com/p/Ba5AYpPlJVX/,NN,O,B-noun.cognition
3045,Let,VB,O,B-verb.social
3046,'s,PRP,O,O
3047,get,VB,O,B-verb.possession
3048,a,DT,O,O
3049,big,JJ,O,O
3050,#,#,O,O
3051,HAPPYBIRTHDAY,NNP,O,B-noun.time
3052,for,IN,O,O
3053,our,PRP$,O,O
3054,owner,NN,O,B-noun.group
3055,Larry,NNP,O,I-noun.group
3056,!,.,O,O
3057,!,.,O,O
3058,!,.,O,O
3059,Come,NNP,O,B-noun.person
3060,join,VBP,O,B-verb.social
3061,us,PRP,O,O
3062,tonight,JJ,O,O
3063,for…,JJ,O,O
3064,https,NN,O,B-noun.communication
3065,:,:,O,O
3066,//www,NN,O,B-noun.communication
3067,.,.,O,O
3068,instagram.com/p/Ba5AYqxh_bG/,NN,O,B-noun.cognition
3069,ME,NN,O,B-noun.communication
3070,!,.,O,O
3071,!,.,O,O
3072,!,.,O,O
3073,(,(,O,O
3074,at,IN,O,O
3075,@,NNP,O,B-noun.location
3076,HushHushHair,NNP,O,I-noun.location
3077,Salon,NNP,O,I-noun.location
3078,in,IN,O,O
3079,Manhattan,NNP,O,B-noun.location
3080,Beach,NNP,O,I-noun.location
3081,",",",",O,O
3082,CA,NNP,O,B-noun.person
3083,),),O,O
3084,https,NN,O,B-noun.communication
3085,:,:,O,O
3086,//www,NN,O,B-noun.communication
3087,.,.,O,O
3088,swarmapp.com/c/aRkI374pt8C,NN,O,B-noun.cognition
3089,#,#,O,O
3090,rickandmorty,NN,O,B-noun.communication
3091,#,#,O,O
3092,rickandmortycosplay,NN,O,B-noun.time
3093,#,#,O,O
3094,lacomiccon2017,JJ,O,O
3095,#,#,O,O
3096,lacomiccon,JJ,O,O
3097,#,#,O,O
3098,stanleecomiccon,JJ,O,O
3099,#,#,O,O
3100,stanleecomikaze,JJ,O,O
3101,…,JJ,O,O
3102,https,NN,O,B-noun.communication
3103,:,:,O,O
3104,//www,NN,O,B-noun.communication
3105,.,.,O,O
3106,instagram.com/p/Ba5AWc-FWIw/,NN,O,B-noun.cognition
3107,It,PRP,O,O
3108,’,VBZ,O,B-verb.stative
3109,s,JJ,O,O
3110,almost,RB,O,O
3111,Trick,NNP,O,B-noun.time
3112,or,CC,O,O
3113,Treat,NNP,O,B-noun.event
3114,time,NN,O,I-noun.event
3115,!,.,O,O
3116,!,.,O,O
3117,To,TO,O,O
3118,ensure,VB,O,B-verb.social
3119,a,DT,O,O
3120,spooky,NN,O,B-noun.artifact
3121,good,JJ,O,O
3122,time,NN,O,B-noun.event
3123,don,VB,O,B-verb.change
3124,’,JJ,O,O
3125,t,NN,O,B-noun.act
3126,forget,NN,O,I-noun.act
3127,about,IN,O,O
3128,safety,NN,O,B-noun.communication
3129,:,:,O,O
3130,1,CD,O,O
3131,),),O,O
3132,use…,JJ,O,O
3133,https,NN,O,B-noun.communication
3134,:,:,O,O
3135,//www,NN,O,B-noun.communication
3136,.,.,O,O
3137,instagram.com/p/Ba5AVFHBRMI/,NN,O,B-noun.cognition
3138,drunk,NN,O,B-noun.act
3139,on,IN,O,O
3140,$,$,O,O
3141,9,CD,O,O
3142,bud,NN,O,B-noun.artifact
3143,lite,NN,O,I-noun.artifact
3144,and,CC,O,O
3145,@,JJ,O,O
3146,asvpxrocky,JJ,O,O
3147,@,NN,O,B-noun.communication
3148,Heaven,NNP,O,I-noun.communication
3149,https,NN,O,I-noun.communication
3150,:,:,O,O
3151,//www,NN,O,B-noun.communication
3152,.,.,O,O
3153,instagram.com/p/Ba5AStPnml0/,NN,O,B-noun.cognition
3154,JUKEBOX,NNP,O,B-noun.communication
3155,MONDAY,NNP,O,I-noun.communication
3156,#,#,O,O
3157,Akbar,NNP,O,B-noun.person
3158,!,.,O,O
3159,Best,JJS,O,O
3160,music,NN,O,B-noun.communication
3161,from,IN,O,O
3162,the,DT,O,O
3163,past,JJ,O,O
3164,&,CC,O,O
3165,present,JJ,O,O
3166,+,NNP,O,B-noun.person
3167,beer,NN,O,B-noun.food
3168,specials,NNS,O,I-noun.food
3169,all,DT,O,O
3170,night,NN,O,B-noun.time
3171,long,RB,O,O
3172,.,.,O,O
3173,Opening,VBG,O,B-verb.stative
3174,#,#,O,O
3175,AkbarLosangeles,NNP,O,B-noun.artifact
3176,https,NN,O,I-noun.artifact
3177,:,:,O,O
3178,//www,NN,O,B-noun.communication
3179,.,.,O,O
3180,facebook.com/191850979078_1,VB,O,B-verb.possession
3181,0155402357774079,CD,O,O
3182,…,NNP,O,B-noun.event
3183,pic.twitter.com/WHFZrTifnE,NN,O,I-noun.event
3184,“,NN,O,B-noun.group
3185,Pimp,NNP,O,I-noun.group
3186,My,NNP,O,I-noun.group
3187,Face,NNP,O,I-noun.group
3188,”,NNP,O,I-noun.group
3189,-,:,O,O
3190,La,NNP,O,B-noun.communication
3191,Reina,NNP,O,I-noun.communication
3192,Muerta,NNP,O,I-noun.communication
3193,#,#,O,O
3194,TheQueen,NNP,O,B-noun.person
3195,#,#,O,O
3196,honorthedeath,NN,O,B-noun.act
3197,…,NN,O,I-noun.act
3198,https,NN,O,I-noun.act
3199,:,:,O,O
3200,//www,NN,O,B-noun.communication
3201,.,.,O,O
3202,instagram.com/p/Ba5APpiDfc2n,JJ,O,O
3203,Pul56FUqDzk1wPl4oteYOoLs4Q0/,NNP,O,B-noun.person
3204,…,NN,O,I-noun.person
3205,I,PRP,O,O
3206,'m,VBP,O,B-verb.stative
3207,at,IN,O,O
3208,Maaco,NNP,O,B-noun.location
3209,Collision,NNP,O,I-noun.location
3210,Repair,NNP,O,I-noun.location
3211,&,CC,O,O
3212,Auto,NNP,O,B-noun.person
3213,Painting,NNP,O,I-noun.person
3214,in,IN,O,O
3215,Gardena,NNP,O,B-noun.location
3216,",",",",O,O
3217,CA,NNP,O,B-noun.person
3218,w/,VBZ,O,B-verb.perception
3219,@,NNP,O,B-noun.communication
3220,mac51688,NN,O,I-noun.communication
3221,https,NN,O,I-noun.communication
3222,:,:,O,O
3223,//www,NN,O,B-noun.communication
3224,.,.,O,O
3225,swarmapp.com/c/4YfHh2mSWI8,NN,O,B-noun.cognition
3226,American,NNP,O,B-noun.person
3227,Film,NNP,O,I-noun.person
3228,Market,NNP,O,I-noun.person
3229,.,.,O,O
3230,Starting,VBG,O,B-verb.motion
3231,Wednesday,NNP,O,B-noun.time
3232,.,.,O,O
3233,#,#,O,O
3234,santamonica,JJ,O,O
3235,#,#,O,O
3236,americanfilmmarket,NN,O,B-noun.artifact
3237,#,#,O,O
3238,distributors,NNS,O,B-noun.group
3239,…,VBP,O,O
3240,https,NN,O,B-noun.person
3241,:,:,O,O
3242,//www,NN,O,B-noun.communication
3243,.,.,O,O
3244,instagram.com/p/Ba5AOtBn7mz/,NN,O,B-noun.cognition
3245,I,PRP,O,O
3246,might,MD,O,O
3247,have,VB,O,B-verb.stative
3248,a,DT,O,O
3249,new,JJ,O,O
3250,robotic,JJ,O,O
3251,arm,NN,O,B-noun.time
3252,soon,RB,O,O
3253,!,.,O,O
3254,But,CC,O,O
3255,until,IN,O,O
3256,then,RB,O,O
3257,",",",",O,O
3258,come,VB,O,O
3259,see,VB,O,B-verb.perception
3260,me,PRP,O,O
3261,give,VB,O,B-verb.possession
3262,the,DT,O,O
3263,devil,NN,O,B-noun.act
3264,a,DT,O,O
3265,run,NN,O,B-noun.act
3266,for,IN,O,O
3267,his…,NN,O,B-noun.cognition
3268,https,NN,O,I-noun.cognition
3269,:,:,O,O
3270,//www,NN,O,B-noun.communication
3271,.,.,O,O
3272,instagram.com/p/Ba5AOB4l2JW/,NN,O,B-noun.cognition
3273,Today,NN,O,B-noun.time
3274,I,PRP,O,O
3275,feel,VBP,O,B-verb.emotion
3276,more,RBR,O,O
3277,myself,PRP,O,O
3278,than,IN,O,O
3279,I,PRP,O,O
3280,have,VBP,O,B-verb.stative
3281,in,IN,O,O
3282,a,DT,O,O
3283,long,JJ,O,O
3284,time,NN,O,B-noun.time
3285,",",",",O,O
3286,and,CC,O,O
3287,I,PRP,O,O
3288,'m,VBP,O,B-verb.stative
3289,already,RB,O,O
3290,pretty,RB,O,O
3291,great,JJ,O,O
3292,at,IN,O,O
3293,knowing,VBG,O,B-verb.cognition
3294,who…,JJ,O,O
3295,https,NN,O,B-noun.communication
3296,:,:,O,O
3297,//www,NN,O,B-noun.communication
3298,.,.,O,O
3299,instagram.com/p/Ba5AMVrAqLd/,NN,O,B-noun.cognition
3300,Mask,NN,O,B-noun.act
3301,on,IN,O,O
3302,",",",",O,O
3303,f*k,VB,O,B-verb.cognition
3304,it,PRP,O,O
3305,",",",",O,O
3306,Mask,NNP,O,B-noun.event
3307,off,RP,O,O
3308,...,:,O,O
3309,#,#,O,O
3310,tricksandtreats,NNS,O,B-noun.group
3311,@,VBP,O,O
3312,Santa,NNP,O,B-noun.person
3313,Monica,NNP,O,I-noun.person
3314,",",",",O,O
3315,California,NNP,O,B-noun.person
3316,https,NN,O,I-noun.person
3317,:,:,O,O
3318,//www,NN,O,B-noun.communication
3319,.,.,O,O
3320,instagram.com/p/Ba5AL6DB0bN/,NN,O,B-noun.cognition
3321,VDO,NNP,O,B-noun.location
3322,.,.,O,O
3323,@,NN,O,B-noun.act
3324,Universal,NNP,O,I-noun.act
3325,Studios,NNP,O,I-noun.act
3326,Hollywood,NNP,O,I-noun.act
3327,https,NN,O,I-noun.act
3328,:,:,O,O
3329,//www,NN,O,B-noun.communication
3330,.,.,O,O
3331,instagram.com/p/Ba5AKZrHm-9i,JJ,O,O
3332,DMGwb72U8uIscQu1W4yYOkaQQg0/,NNP,O,B-noun.person
3333,…,NN,O,I-noun.person
3334,Hahahahah,NNP,O,B-noun.person
3335,yes,PRP,O,O
3336,boy,VBD,O,B-verb.change
3337,yes,RB,O,O
3338,boy,JJ,O,O
3339,yes,NNS,O,B-noun.person
3340,boy,VBP,O,B-verb.social
3341,@,JJ,O,O
3342,Beats,NNP,O,B-noun.communication
3343,By,IN,O,O
3344,Dre,NNP,O,B-noun.person
3345,https,NN,O,I-noun.person
3346,:,:,O,O
3347,//www,NN,O,B-noun.communication
3348,.,.,O,O
3349,instagram.com/p/Ba5AAaGjBmV/,NN,O,B-noun.cognition
3350,Finally,RB,O,O
3351,chilly,RB,O,O
3352,enough,RB,O,O
3353,to,TO,O,O
3354,enjoy,VB,O,B-verb.emotion
3355,some,DT,O,O
3356,#,#,O,O
3357,lavenderhotchocolate,JJ,O,O
3358,@,NNP,O,B-noun.person
3359,CafeDemitasse,NNP,O,I-noun.person
3360,.,.,O,O
3361,Check,VB,O,B-verb.perception
3362,that,DT,O,O
3363,#,#,O,O
3364,homemade,VBD,O,B-verb.social
3365,…,JJ,O,O
3366,https,NN,O,B-noun.communication
3367,:,:,O,O
3368,//www,NN,O,B-noun.communication
3369,.,.,O,O
3370,instagram.com/p/Ba5ABGngC4U/,NN,O,B-noun.cognition
3371,#,#,O,O
3372,adequate,NN,O,B-noun.person
3373,has,VBZ,O,O
3374,become,VBN,O,B-verb.stative
3375,the,DT,O,O
3376,new,JJ,O,O
3377,“,NNP,O,B-noun.person
3378,good,JJ,O,O
3379,”,NN,O,B-noun.communication
3380,?,.,O,O
3381,Well,NNP,O,B-noun.person
3382,not,RB,O,O
3383,everywhere,RB,O,O
3384,.,.,O,O
3385,.,.,O,O
3386,Not,RB,O,O
3387,here,RB,O,O
3388,.,.,O,O
3389,“,JJ,O,O
3390,Great,NNP,O,B-noun.event
3391,”,NN,O,I-noun.event
3392,can,MD,O,B-verb.change
3393,be,VB,O,B-verb.stative
3394,created…,JJ,O,O
3395,https,NN,O,B-noun.communication
3396,:,:,O,O
3397,//www,NN,O,B-noun.communication
3398,.,.,O,O
3399,instagram.com/p/Ba5AIIphgwN/,NN,O,B-noun.cognition
3400,...,:,O,O
3401,further,RB,O,O
3402,meaning,NN,O,B-noun.act
3403,and,CC,O,O
3404,explanation,NN,O,B-noun.cognition
3405,of,IN,O,O
3406,my,PRP$,O,O
3407,last,JJ,O,O
3408,post,NN,O,B-noun.time
3409,.,.,O,O
3410,#,#,O,O
3411,StayWokeAndYouShallEat,NNP,O,B-noun.location
3412,@,NNP,O,I-noun.location
3413,POETRI,NNP,O,I-noun.location
3414,The,DT,O,O
3415,Poet,NNP,O,B-noun.communication
3416,https,NN,O,I-noun.communication
3417,:,:,O,O
3418,//www,NN,O,B-noun.communication
3419,.,.,O,O
3420,instagram.com/p/Ba5ADD-l_kb/,NN,O,B-noun.cognition
3421,Large,JJ,O,O
3422,area,NN,O,B-noun.event
3423,laser,NN,O,I-noun.event
3424,hair,NN,O,I-noun.event
3425,removal,NN,O,I-noun.event
3426,.,.,O,O
3427,It,PRP,O,O
3428,’,VBD,O,B-verb.stative
3429,s,JJ,O,O
3430,painless,NN,O,B-noun.state
3431,and,CC,O,O
3432,fast,NN,O,B-noun.person
3433,!,.,O,O
3434,@,NNP,O,B-noun.person
3435,Jason,NNP,O,I-noun.person
3436,Emer,NNP,O,I-noun.person
3437,",",",",O,O
3438,MD,NNP,O,B-noun.artifact
3439,https,NN,O,I-noun.artifact
3440,:,:,O,O
3441,//www,NN,O,B-noun.communication
3442,.,.,O,O
3443,instagram.com/p/Ba5AE2UFjwj/,NN,O,B-noun.cognition
3444,EL,NNP,O,B-noun.group
3445,VELORIO,NNP,O,I-noun.group
3446,is,VBZ,O,B-verb.stative
3447,about,IN,O,O
3448,to,TO,O,O
3449,SELL,VB,O,B-verb.motion
3450,OUT,RP,O,O
3451,!,.,O,O
3452,Hope,NN,O,B-verb.emotion
3453,you,PRP,O,O
3454,got,VBD,O,B-verb.possession
3455,your,PRP$,O,O
3456,tickets,NNS,O,B-noun.artifact
3457,djsloepoke.evrnts,NNS,O,I-noun.artifact
3458,@,VBP,O,I-noun.artifact
3459,gmail.com,NN,O,I-noun.artifact
3460,or,CC,O,O
3461,DM,NNP,O,B-noun.communication
3462,Me…,NNP,O,I-noun.communication
3463,https,NN,O,I-noun.communication
3464,:,:,O,O
3465,//www,NN,O,B-noun.communication
3466,.,.,O,O
3467,instagram.com/p/Ba5ADoChKNz/,NN,O,B-noun.cognition
3468,“,NN,O,O
3469,...,:,O,O
3470,The,DT,O,O
3471,morning,NN,O,B-noun.act
3472,paper,NN,O,I-noun.act
3473,confirms,VBZ,O,B-verb.cognition
3474,it,PRP,O,O
3475,!,.,O,O
3476,”,JJ,O,O
3477,Don,NNP,O,B-noun.person
3478,’,NNP,O,I-noun.person
3479,t,VBD,O,B-verb.communication
3480,miss,VB,O,B-verb.stative
3481,your,PRP$,O,O
3482,last,JJ,O,O
3483,chance,NN,O,B-noun.time
3484,to,TO,O,O
3485,see,VB,O,B-verb.perception
3486,‘,RB,O,O
3487,Collected,NNP,O,B-noun.communication
3488,Stories.,NNP,O,I-noun.communication
3489,’,NNP,O,I-noun.communication
3490,…,NNP,O,I-noun.communication
3491,https,NN,O,I-noun.communication
3492,:,:,O,O
3493,//www,NN,O,B-noun.communication
3494,.,.,O,O
3495,instagram.com/p/Ba5AC68hWDi/,NN,O,B-noun.cognition
3496,#,#,O,O
3497,whatisdanielfongeating,VBG,O,B-verb.stative
3498,@,JJ,O,O
3499,Madeo,NNP,O,B-noun.communication
3500,Restaurant,NNP,O,I-noun.communication
3501,https,NN,O,I-noun.communication
3502,:,:,O,O
3503,//www,NN,O,B-noun.communication
3504,.,.,O,O
3505,instagram.com/p/Ba5ACwPAuvB/,NN,O,B-noun.cognition
3506,#,#,O,O
3507,venicebeachskatepark,NN,O,B-noun.communication
3508,#,#,O,O
3509,venicebeachboardwalk,NN,O,B-noun.communication
3510,#,#,O,O
3511,KaneVizualzPhotgraphy,NNP,O,B-noun.act
3512,@,NNP,O,I-noun.act
3513,Venice,NNP,O,I-noun.act
3514,Beach,NNP,O,I-noun.act
3515,https,NN,O,I-noun.act
3516,:,:,O,O
3517,//www,NN,O,B-noun.communication
3518,.,.,O,O
3519,instagram.com/p/Ba4_87mlunJ/,NN,O,B-noun.cognition
3520,Giving,VBG,O,B-verb.social
3521,a,DT,O,O
3522,few,JJ,O,O
3523,roses,VBZ,O,B-verb.change
3524,out,RP,O,O
3525,to,TO,O,O
3526,a,DT,O,O
3527,few,JJ,O,O
3528,cats,NNS,O,B-noun.communication
3529,that,WDT,O,O
3530,still,RB,O,O
3531,motivate,VB,O,B-verb.communication
3532,me,PRP,O,O
3533,on,IN,O,O
3534,a,DT,O,O
3535,daily,JJ,O,O
3536,basis,NN,O,B-noun.time
3537,.,.,O,O
3538,Check,VB,O,B-verb.perception
3539,for,IN,O,O
3540,tags,NN,O,B-noun.communication
3541,!,.,O,O
3542,…,JJ,O,O
3543,https,NN,O,B-noun.communication
3544,:,:,O,O
3545,//www,NN,O,B-noun.communication
3546,.,.,O,O
3547,instagram.com/p/Ba4_7nhBlF_/,NN,O,B-noun.cognition
3548,Vegan,NNP,O,B-noun.person
3549,food,NN,O,I-noun.person
3550,is,VBZ,O,B-verb.stative
3551,so,RB,O,O
3552,boring,JJ,O,O
3553,right,NN,O,B-noun.time
3554,?,.,O,O
3555,Smoked,VBD,O,B-verb.emotion
3556,tofu,JJ,O,O
3557,Florentine,NNP,O,B-noun.time
3558,",",",",O,O
3559,chopped,VBD,O,B-verb.communication
3560,kale,JJ,O,O
3561,salad,NN,O,B-noun.communication
3562,with,IN,O,O
3563,watermelon…,JJ,O,O
3564,https,NN,O,B-noun.communication
3565,:,:,O,O
3566,//www,NN,O,B-noun.communication
3567,.,.,O,O
3568,instagram.com/p/Ba4_7jmhBhw/,NN,O,B-noun.cognition
3569,#,#,O,O
3570,aladin,JJ,O,O
3571,#,#,O,O
3572,cosplay,NN,O,B-noun.time
3573,#,#,O,O
3574,cosplayer,NN,O,B-noun.artifact
3575,#,#,O,O
3576,lacomiccon2017,JJ,O,O
3577,#,#,O,O
3578,lacomiccon,JJ,O,O
3579,#,#,O,O
3580,stanleecomiccon,JJ,O,O
3581,#,#,O,O
3582,stanleecomikaze,JJ,O,O
3583,@,NNP,O,B-noun.communication
3584,Los…,NNP,O,I-noun.communication
3585,https,NN,O,I-noun.communication
3586,:,:,O,O
3587,//www,NN,O,B-noun.communication
3588,.,.,O,O
3589,instagram.com/p/Ba4_7WIl7k_/,NN,O,B-noun.cognition
3590,Congratulations,NNS,O,B-noun.person
3591,Dan,NNP,O,I-noun.person
3592,on,IN,O,O
3593,your,PRP$,O,O
3594,new,JJ,O,O
3595,Mazda,NNP,O,B-noun.person
3596,CX-9,NNP,O,I-noun.person
3597,!,.,O,O
3598,#,#,O,O
3599,autobrokerclub,JJ,O,O
3600,#,#,O,O
3601,labroker,NN,O,B-noun.communication
3602,#,#,O,O
3603,mazda,JJ,O,O
3604,#,#,O,O
3605,cx9,JJ,O,O
3606,#,#,O,O
3607,mazdacx9,NN,O,B-noun.person
3608,…,JJ,O,O
3609,https,NN,O,B-noun.communication
3610,:,:,O,O
3611,//www,NN,O,B-noun.communication
3612,.,.,O,O
3613,instagram.com/p/Ba4_6HsDbsN/,NN,O,B-noun.cognition
3614,Come,NNP,O,O
3615,see,VBP,O,B-verb.social
3616,us,PRP,O,O
3617,at,IN,O,O
3618,@,NNP,O,B-noun.location
3619,ucbsunset,JJ,O,O
3620,tonight,NN,O,B-noun.time
3621,!,.,O,O
3622,!,.,O,O
3623,.,.,O,O
3624,#,#,O,O
3625,Repost,NNP,O,B-noun.communication
3626,@,NNP,O,I-noun.communication
3627,SKMImprov,NNP,O,I-noun.communication
3628,(,(,O,O
3629,get_repost,NN,O,B-verb.stative
3630,),),O,O
3631,・・・,IN,O,O
3632,We,PRP,O,O
3633,’,VBP,O,B-verb.possession
3634,d,NNS,O,B-noun.artifact
3635,like,IN,O,O
3636,to,TO,O,O
3637,give,VB,O,B-verb.cognition
3638,a…,JJ,O,O
3639,https,NN,O,B-noun.communication
3640,:,:,O,O
3641,//www,NN,O,B-noun.communication
3642,.,.,O,O
3643,instagram.com/p/Ba4_5dBFnK6/,NN,O,B-noun.cognition
3644,Blow,VB,O,B-verb.motion
3645,out,RP,O,O
3646,before,IN,O,O
3647,tonight,JJ,O,O
3648,’,NN,O,B-noun.event
3649,s,NN,O,I-noun.event
3650,festivities,NNS,O,I-noun.event
3651,@,VBP,O,I-noun.event
3652,thedrybar,NN,O,I-noun.event
3653,#,#,O,O
3654,StudioCity,NNP,O,B-noun.person
3655,(,(,O,O
3656,@,JJ,O,O
3657,DryBar,NNP,O,B-noun.person
3658,in,IN,O,O
3659,Studio,NNP,O,B-noun.location
3660,City,NNP,O,I-noun.location
3661,",",",",O,O
3662,CA,NNP,O,B-noun.person
3663,),),O,O
3664,https,NN,O,B-noun.communication
3665,:,:,O,O
3666,//www,NN,O,B-noun.communication
3667,.,.,O,O
3668,swarmapp.com/c/01ow4sqAdKf,NN,O,B-noun.person
3669,pic.twitter.com/qBaOe2pcZ1,NN,O,I-noun.person
3670,Boo,NNP,O,B-noun.person
3671,!,.,O,O
3672,#,#,O,O
3673,halloween,JJ,O,O
3674,#,#,O,O
3675,roczaneenriquezmakeup,NN,O,B-noun.artifact
3676,#,#,O,O
3677,roczaneenriquezfilmmakeup,NN,O,B-noun.artifact
3678,#,#,O,O
3679,sfxmakeup,NN,O,B-noun.artifact
3680,#,#,O,O
3681,sfx,JJ,O,O
3682,#,#,O,O
3683,makeupartist,NN,O,B-noun.person
3684,…,JJ,O,O
3685,https,NN,O,B-noun.communication
3686,:,:,O,O
3687,//www,NN,O,B-noun.communication
3688,.,.,O,O
3689,instagram.com/p/Ba4_x7JjH13/,NN,O,B-noun.cognition
3690,temperature,NN,O,B-noun.communication
3691,down,RP,O,O
3692,69°F,CD,O,O
3693,-,:,O,O
3694,>,NN,O,B-noun.time
3695,67°F,CD,O,O
3696,humidity,NN,O,B-noun.time
3697,up,RB,O,O
3698,56,CD,O,O
3699,%,NN,O,B-noun.time
3700,-,:,O,O
3701,>,CC,O,O
3702,72,CD,O,O
3703,%,NN,O,B-noun.event
3704,wind,NN,O,I-noun.event
3705,5mph,CD,O,O
3706,-,:,O,O
3707,>,NN,O,B-noun.time
3708,9mph,CD,O,O
3709,MONDAY,NNP,O,B-noun.time
3710,MOTIVATION,NNP,O,I-noun.time
3711,!,.,O,O
3712,!,.,O,O
3713,!,.,O,O
3714,#,#,O,O
3715,rudy,NN,O,B-noun.act
3716,@,NNP,O,I-noun.act
3717,Melrose,NNP,O,I-noun.act
3718,Avenue,NNP,O,I-noun.act
3719,https,NN,O,I-noun.act
3720,:,:,O,O
3721,//www,NN,O,B-noun.communication
3722,.,.,O,O
3723,instagram.com/p/Ba4_oU4hyFZ/,NN,O,B-noun.cognition
3724,thrOwback,NN,O,B-noun.event
3725,mondayy,NN,O,I-noun.event
3726,#,#,O,O
3727,tbm,NN,O,O
3728,to,TO,O,O
3729,when,WRB,O,O
3730,i,NN,O,B-noun.person
3731,tried,VBD,O,B-verb.creation
3732,getting,VBG,O,B-verb.possession
3733,a,DT,O,O
3734,job,NN,O,B-noun.act
3735,at,IN,O,O
3736,@,NNP,O,B-noun.location
3737,nickelodeontv,NN,O,I-noun.location
3738,and,CC,O,O
3739,submitted,VBD,O,B-verb.communication
3740,this,DT,O,O
3741,.,.,O,O
3742,i,VB,O,B-verb.stative
3743,’,JJ,O,O
3744,m…,NN,O,B-noun.cognition
3745,https,NN,O,I-noun.cognition
3746,:,:,O,O
3747,//www,NN,O,B-noun.communication
3748,.,.,O,O
3749,instagram.com/p/Ba4_TqBlzUV/,NN,O,B-noun.cognition
3750,6/7,CD,O,O
3751,.,.,O,O
3752,1,CD,O,O
3753,black,JJ,O,O
3754,and,CC,O,O
3755,white,JJ,O,O
3756,photo,NN,O,B-noun.artifact
3757,a,DT,O,O
3758,day,NN,O,B-noun.time
3759,",",",",O,O
3760,from,IN,O,O
3761,your,PRP$,O,O
3762,day,NN,O,B-noun.time
3763,.,.,O,O
3764,No,DT,O,O
3765,explanations.…,JJ,O,O
3766,https,NN,O,B-noun.communication
3767,:,:,O,O
3768,//www,NN,O,B-noun.communication
3769,.,.,O,O
3770,instagram.com/p/Ba4_tSHHmIbr,JJ,O,O
3771,L4Gyn5jcCOq5zp4eoc3E5y2jjw0/,NNP,O,B-noun.person
3772,…,NN,O,I-noun.person
3773,The,DT,O,O
3774,ocean,NN,O,B-noun.person
3775,isn,NN,O,I-noun.person
3776,’,NNP,O,I-noun.person
3777,t,VBZ,O,B-verb.communication
3778,a,DT,O,O
3779,place,NN,O,B-noun.relation
3780,to,TO,O,O
3781,visit,VB,O,B-verb.motion
3782,.,.,O,O
3783,It,PRP,O,O
3784,’,VBZ,O,B-verb.stative
3785,s,JJ,O,O
3786,!,.,O,O
3787,!,.,O,O
3788,!,.,O,O
3789,.,.,O,O
3790,.,.,O,O
3791,#,#,O,O
3792,venice,JJ,O,O
3793,#,#,O,O
3794,venicebeach,NN,O,B-noun.person
3795,#,#,O,O
3796,abc7eyewitness,JJ,O,O
3797,#,#,O,O
3798,beach,NN,O,B-noun.person
3799,…,JJ,O,O
3800,https,NN,O,B-noun.communication
3801,:,:,O,O
3802,//www,NN,O,B-noun.communication
3803,.,.,O,O
3804,instagram.com/p/Ba4_tAflEyu/,NN,O,B-noun.cognition
3805,#,#,O,O
3806,lacomiccon2017,JJ,O,O
3807,#,#,O,O
3808,lacomiccon,JJ,O,O
3809,#,#,O,O
3810,stanleecomiccon,JJ,O,O
3811,#,#,O,O
3812,stanleescomikaze,JJ,O,O
3813,#,#,O,O
3814,flash,JJ,O,O
3815,#,#,O,O
3816,flashcosplay,NN,O,B-noun.person
3817,…,JJ,O,O
3818,https,NN,O,B-noun.communication
