,0,1,2,predOp
33646,YqhOFUgdXZScSUWfxpZXac6d1c0/,NNP,O,B-noun.person
33647,…,NN,O,I-noun.person
33648,griffithobservatory,NN,O,B-noun.communication
33649,#,#,O,O
33650,griffithobservatory,JJ,O,O
33651,#,#,O,O
33652,losangeles,NNS,O,B-noun.artifact
33653,#,#,O,O
33654,la,RB,O,O
33655,#,#,O,O
33656,california,NN,O,B-noun.communication
33657,#,#,O,O
33658,westcoast,JJ,O,O
33659,#,#,O,O
33660,losangelesworld,NN,O,B-noun.act
33661,…,NN,O,I-noun.act
33662,https,NN,O,I-noun.act
33663,:,:,O,O
33664,//www,NN,O,B-noun.communication
33665,.,.,O,O
33666,instagram.com/p/BgP048XAvH5/,NN,O,B-noun.cognition
33667,#,#,O,O
33668,RePost,NNP,O,B-noun.communication
33669,@,NNP,O,I-noun.communication
33670,artkardashian,JJ,O,O
33671,#,#,O,O
33672,griffithobservatory,JJ,O,O
33673,@,NN,O,B-noun.act
33674,Griffith,NNP,O,I-noun.act
33675,Observatory,NNP,O,I-noun.act
33676,https,NN,O,I-noun.act
33677,:,:,O,O
33678,//www,NN,O,B-noun.communication
33679,.,.,O,O
33680,instagram.com/p/BgPx__zHzVG/,NN,O,B-noun.cognition
33681,It,PRP,O,O
33682,took,VBD,O,B-verb.social
33683,us,PRP,O,O
33684,watching,VBG,O,B-verb.perception
33685,La,NNP,O,B-noun.group
33686,La,NNP,O,I-noun.group
33687,Land,NNP,O,I-noun.group
33688,and,CC,O,O
33689,me,PRP,O,O
33690,pointing,VBG,O,B-verb.social
33691,out,RP,O,O
33692,the,DT,O,O
33693,Griffith,NNP,O,B-noun.communication
33694,observatory,NN,O,I-noun.communication
33695,as,IN,O,O
33696,where,WRB,O,O
33697,the,DT,O,O
33698,Runaways,NNP,O,B-noun.artifact
33699,meet,NN,O,I-noun.artifact
33700,and,CC,O,O
33701,where,WRB,O,O
33702,Arnie,NNP,O,B-noun.person
33703,landed,VBD,O,B-verb.motion
33704,and,CC,O,O
33705,murdered,VBD,O,B-verb.social
33706,Bill,NNP,O,B-noun.person
33707,Paxton,NNP,O,I-noun.person
33708,in,IN,O,O
33709,Terminator,NNP,O,B-noun.location
33710,",",",",O,O
33711,and,CC,O,O
33712,Kimiko,NNP,O,O
33713,going,VBG,O,O
33714,DUN-DUN,NNP,O,B-noun.artifact
33715,DA,NNP,O,I-noun.artifact
33716,DUN-DUN,NNP,O,I-noun.artifact
33717,and,CC,O,O
33718,it,PRP,O,O
33719,was,VBD,O,B-verb.stative
33720,like,IN,O,O
33721,a,DT,O,O
33722,bomb,NN,O,B-noun.artifact
33723,went,VBD,O,B-verb.motion
33724,off,IN,O,O
33725,in,IN,O,O
33726,my,PRP$,O,O
33727,brain,NN,O,B-noun.body
33728,.,.,O,O
33729,If,IN,O,O
33730,you,PRP,O,O
33731,are,VBP,O,B-verb.stative
33732,taking,VBG,O,B-verb.creation
33733,kids,NNS,O,B-noun.artifact
33734,",",",",O,O
33735,the,DT,O,O
33736,La,NNP,O,B-noun.act
33737,Brea,NNP,O,I-noun.act
33738,tar,NN,O,I-noun.act
33739,pits,NNS,O,I-noun.act
33740,are,VBP,O,B-verb.stative
33741,pretty,JJ,O,O
33742,cool,JJ,O,O
33743,.,.,O,O
33744,Griffith,NNP,O,B-noun.person
33745,Observatory,NNP,O,I-noun.person
33746,10:00,CD,O,O
33747,AM,NNP,O,B-noun.time
33748,.,.,O,O
33749,Sky,NNP,O,B-noun.person
33750,was,VBD,O,B-verb.stative
33751,solid,JJ,O,O
33752,gray,JJ,O,O
33753,two,CD,O,O
33754,hours,NNS,O,B-noun.time
33755,earlier,RBR,O,O
33756,.,.,O,O
33757,@,VB,O,B-verb.social
33758,Griffith,NNP,O,B-noun.act
33759,Observatory,NNP,O,I-noun.act
33760,https,NN,O,I-noun.act
33761,:,:,O,O
33762,//www,NN,O,B-noun.communication
33763,.,.,O,O
33764,instagram.com/p/BgPTme8D7s8/,NN,O,B-noun.cognition
33765,I,PRP,O,O
33766,took,VBD,O,B-verb.social
33767,a,DT,O,O
33768,#,#,O,O
33769,sunset,NN,O,B-noun.act
33770,hike,NN,O,I-noun.act
33771,up,RB,O,O
33772,to,TO,O,O
33773,the,DT,O,O
33774,griffithobservatory,NN,O,B-noun.communication
33775,#,#,O,O
33776,LA,NNP,O,B-noun.location
33777,with,IN,O,O
33778,@,NNP,O,B-noun.person
33779,ditavonteese,JJ,O,O
33780,@,NNP,O,B-noun.act
33781,violetchachki,NN,O,I-noun.act
33782,and…,NN,O,I-noun.act
33783,https,NN,O,I-noun.act
33784,:,:,O,O
33785,//www,NN,O,B-noun.communication
33786,.,.,O,O
33787,instagram.com/p/BgPPitpDT24/,NN,O,B-noun.cognition
33788,Griffith,NNP,O,B-noun.person
33789,Observatory,NNP,O,I-noun.person
33790,",",",",O,O
33791,long,RB,O,O
33792,hike,NN,O,B-noun.communication
33793,but,CC,O,O
33794,well,RB,O,O
33795,worth,IN,O,O
33796,it,PRP,O,O
33797,!,.,O,O
33798,!,.,O,O
33799,#,#,O,O
33800,anchorwizard,RB,O,O
33801,#,#,O,O
33802,hollywood,NN,O,B-noun.communication
33803,#,#,O,O
33804,nice,JJ,O,O
33805,@,NNP,O,B-noun.communication
33806,Griffith…,NNP,O,I-noun.communication
33807,https,NN,O,I-noun.communication
33808,:,:,O,O
33809,//www,NN,O,B-noun.communication
33810,.,.,O,O
33811,instagram.com/p/BgPICHugFcI/,NN,O,B-noun.cognition
33812,i,IN,O,O
33813,hope,VBP,O,B-verb.emotion
33814,i,JJ,O,O
33815,get,VBP,O,B-verb.motion
33816,to,TO,O,O
33817,la,VB,O,B-verb.communication
33818,someday,JJ,O,O
33819,and,CC,O,O
33820,can,MD,O,B-verb.change
33821,do,VB,O,B-verb.social
33822,the,DT,O,O
33823,hike,NN,O,B-noun.artifact
33824,behind,IN,O,O
33825,the,DT,O,O
33826,sign,NN,O,B-noun.communication
33827,and,CC,O,O
33828,go,VB,O,B-verb.motion
33829,to,TO,O,O
33830,griffith,VB,O,B-verb.perception
33831,observatory,NN,O,B-noun.communication
33832,and,CC,O,O
33833,reenact,NN,O,B-noun.person
33834,rebel,NN,O,I-noun.person
33835,without,IN,O,O
33836,a,DT,O,O
33837,cause,NN,O,B-noun.act
33838,that,WDT,O,O
33839,is,VBZ,O,B-verb.stative
33840,my,PRP$,O,O
33841,#,#,O,O
33842,1,CD,O,O
33843,dream,NN,O,B-noun.communication
33844,#,#,O,O
33845,griffithobservatory,JJ,O,O
33846,#,#,O,O
33847,losangeles,NNS,O,B-noun.artifact
33848,#,#,O,O
33849,nightscape,RB,O,O
33850,#,#,O,O
33851,skyline,JJ,O,O
33852,@,NN,O,B-noun.act
33853,Griffith,NNP,O,I-noun.act
33854,Observatory,NNP,O,I-noun.act
33855,https,NN,O,I-noun.act
33856,:,:,O,O
33857,//www,NN,O,B-noun.communication
33858,.,.,O,O
33859,instagram.com/p/BgO_bRjnwyv/,NN,O,B-noun.cognition
33860,Hey,NNP,O,B-noun.group
33861,LA,NNP,O,I-noun.group
33862,!,.,O,O
33863,!,.,O,O
33864,It,PRP,O,O
33865,'s,VBZ,O,B-verb.stative
33866,nIce,JJ,O,O
33867,to,TO,O,O
33868,be,VB,O,B-verb.stative
33869,back,RB,O,O
33870,for,IN,O,O
33871,a,DT,O,O
33872,bit,NN,O,B-noun.artifact
33873,...,:,O,O
33874,missed,VBN,O,B-verb.cognition
33875,you,PRP,O,O
33876,.,.,O,O
33877,#,#,O,O
33878,griffithobservatory,JJ,O,O
33879,#,#,O,O
33880,dtla,JJ,O,O
33881,#,#,O,O
33882,rosebowl,NN,O,B-noun.person
33883,…,JJ,O,O
33884,https,NN,O,B-noun.communication
33885,:,:,O,O
33886,//www,NN,O,B-noun.communication
33887,.,.,O,O
33888,instagram.com/p/BgO6ZxwAN8Z/,NN,O,B-noun.cognition
33889,So,RB,O,O
33890,this,DT,O,O
33891,was,VBD,O,B-verb.stative
33892,a,DT,O,O
33893,major,JJ,O,O
33894,nightmare,NN,O,B-noun.cognition
33895,of,IN,O,O
33896,mine,NN,O,B-noun.communication
33897,as,IN,O,O
33898,a,DT,O,O
33899,kid,NN,O,B-noun.artifact
33900,",",",",O,O
33901,after,IN,O,O
33902,a,DT,O,O
33903,class,NN,O,B-noun.act
33904,field,NN,O,I-noun.act
33905,trip,NN,O,I-noun.act
33906,to,TO,O,O
33907,the,DT,O,O
33908,Griffith,NNP,O,B-noun.person
33909,Observatory,NNP,O,I-noun.person
33910,.,.,O,O
33911,https,NN,O,B-noun.communication
33912,:,:,O,O
33913,//,JJ,O,O
33914,twitter.com/neiltyson/stat,NN,O,B-noun.person
33915,us/973165745185198080,JJ,O,O
33916,…,NN,O,B-noun.cognition
33917,曇りなグリフィス天文台,RB,O,O
33918,#,#,O,O
33919,グリフィス天文台,JJ,O,O
33920,#,#,O,O
33921,Griffithobservatory,NNP,O,B-noun.communication
33922,#,#,O,O
33923,LA,NNP,O,B-noun.location
33924,#,#,O,O
33925,California,NNP,O,B-noun.person
33926,pic.twitter.com/6pmcSvyruL,NN,O,I-noun.person
33927,You,PRP,O,O
33928,'re,VBP,O,B-verb.stative
33929,at,IN,O,O
33930,Griffith,NNP,O,B-noun.location
33931,Observatory,NNP,O,I-noun.location
33932,?,.,O,O
33933,“,JJ,O,O
33934,Caption,NNP,O,B-noun.event
33935,this,DT,O,O
33936,”,NNP,O,B-noun.time
33937,#,#,O,O
33938,california,NN,O,B-noun.act
33939,@,NN,O,I-noun.act
33940,Griffith,NNP,O,I-noun.act
33941,Observatory,NNP,O,I-noun.act
33942,https,NN,O,I-noun.act
33943,:,:,O,O
33944,//www,NN,O,B-noun.communication
33945,.,.,O,O
33946,instagram.com/p/BgOzqljjuEu/,NN,O,B-noun.cognition
33947,Right,RB,O,O
33948,?,.,O,O
33949,Griffith,NNP,O,B-noun.person
33950,Observatory,NNP,O,I-noun.person
33951,is,VBZ,O,B-verb.stative
33952,the,DT,O,O
33953,bomb,NN,O,B-noun.communication
33954,!,.,O,O
33955,The,DT,O,O
33956,Griffith,NNP,O,B-noun.communication
33957,Observatory,NNP,O,I-noun.communication
33958,views,NNS,O,I-noun.communication
33959,were,VBD,O,O
33960,amazing,VBG,O,B-verb.cognition
33961,pic.twitter.com/kCfkSM2iI0,NN,O,B-noun.cognition
33962,When,WRB,O,O
33963,you,PRP,O,O
33964,find,VBP,O,B-verb.possession
33965,out,RP,O,O
33966,Griffith,NNP,O,B-noun.person
33967,observatory,NN,O,I-noun.person
33968,is,VBZ,O,O
33969,closed,VBN,O,B-verb.cognition
33970,on,IN,O,O
33971,Mondays,NNS,O,B-noun.time
33972,and,CC,O,O
33973,you,PRP,O,O
33974,’,VBP,O,B-verb.stative
33975,d,JJ,O,O
33976,left,VBD,O,B-verb.cognition
33977,it,PRP,O,O
33978,for,IN,O,O
33979,Monday,NNP,O,B-noun.time
33980,to,TO,O,O
33981,go,VB,O,B-verb.motion
33982,and,CC,O,O
33983,see,VB,O,B-verb.social
33984,Griffith,NNP,O,B-noun.person
33985,Observatory,NNP,O,I-noun.person
33986,in,IN,O,O
33987,L.A.,NNP,O,B-noun.location
33988,#,#,O,O
33989,jnj,NN,O,B-noun.communication
33990,@,NNP,O,I-noun.communication
33991,donateaphoto,NN,O,I-noun.communication
33992,#,#,O,O
33993,UntilWeHeal,NNP,O,B-noun.act
33994,http,NN,O,I-noun.act
33995,:,:,O,O
33996,//,JJ,O,O
33997,bit.ly/2Fy7owg,NN,O,B-noun.person
33998,pic.twitter.com/rr248jWLJ3,NN,O,I-noun.person
33999,Like,IN,O,O
34000,Griffith,NNP,O,B-noun.act
34001,observatory,NN,O,I-noun.act
34002,?,.,O,O
34003,Chillin,NN,O,B-noun.act
34004,with,IN,O,O
34005,my,PRP$,O,O
34006,man,NN,O,B-noun.person
34007,Al,NNP,O,I-noun.person
34008,#,#,O,O
34009,griffithobservatory,JJ,O,O
34010,#,#,O,O
34011,stargazing,VBG,O,B-verb.stative
34012,#,#,O,O
34013,astronomy,JJ,O,O
34014,#,#,O,O
34015,losangeles,NNS,O,B-noun.artifact
34016,#,#,O,O
34017,posingforapic,NN,O,B-noun.person
34018,…,JJ,O,O
34019,https,NN,O,B-noun.communication
34020,:,:,O,O
34021,//www,NN,O,B-noun.communication
34022,.,.,O,O
34023,instagram.com/p/BgNonCJnTGh/,NN,O,B-noun.cognition
34024,#,#,O,O
34025,GriffithObservatory,NNP,O,B-noun.communication
34026,pic.twitter.com/QCmfNjYo2K,NN,O,I-noun.communication
34027,You,PRP,O,O
34028,can,MD,O,B-verb.change
34029,pretty,VB,O,B-verb.communication
34030,much,JJ,O,O
34031,say,VBP,O,B-verb.communication
34032,the,DT,O,O
34033,shit,NN,O,B-noun.communication
34034,was,VBD,O,B-verb.stative
34035,Lit,NNP,O,B-noun.person
34036,!,.,O,O
34037,!,.,O,O
34038,@,JJ,O,O
34039,Griffith,NNP,O,B-noun.communication
34040,Observatory,NNP,O,I-noun.communication
34041,https,NN,O,I-noun.communication
34042,:,:,O,O
34043,//www,NN,O,B-noun.communication
34044,.,.,O,O
34045,instagram.com/p/BgNiPzRBdpq/,NN,O,B-noun.cognition
34046,This,DT,O,O
34047,kid,NN,O,B-noun.person
34048,thinks,VBZ,O,B-verb.cognition
34049,he,PRP,O,O
34050,’,VBZ,O,B-verb.stative
34051,s,NNS,O,B-noun.time
34052,so,RB,O,O
34053,funny..smh,RB,O,O
34054,but,CC,O,O
34055,he,PRP,O,O
34056,really,RB,O,O
34057,is,VBZ,O,B-verb.stative
34058,tho,JJ,O,O
34059,@,NNP,O,B-noun.communication
34060,Griffith,NNP,O,I-noun.communication
34061,Observatory,NNP,O,I-noun.communication
34062,https,NN,O,I-noun.communication
34063,:,:,O,O
34064,//www,NN,O,B-noun.communication
34065,.,.,O,O
34066,instagram.com/p/BgNgxc2hOHz/,NN,O,B-noun.cognition
34067,Night,NNP,O,B-noun.time
34068,LA,NNP,O,I-noun.time
34069,à,NNP,O,I-noun.time
34070,Griffith,NNP,O,I-noun.time
34071,Observatory,NNP,O,I-noun.time
34072,https,NN,O,I-noun.time
34073,:,:,O,O
34074,//www,NN,O,B-noun.communication
34075,.,.,O,O
34076,instagram.com/p/BgNgwcUHnkG/,NN,O,B-noun.cognition
34077,What,WP,O,O
34078,a,DT,O,O
34079,sunset,NN,O,B-noun.communication
34080,!,.,O,O
34081,à,NN,O,B-noun.act
34082,Griffith,NNP,O,I-noun.act
34083,Observatory,NNP,O,I-noun.act
34084,https,NN,O,I-noun.act
34085,:,:,O,O
34086,//www,NN,O,B-noun.communication
34087,.,.,O,O
34088,instagram.com/p/BgNggBhHZRk/,NN,O,B-noun.cognition
34089,30,CD,O,O
34090,minutes,NNS,O,B-noun.time
34091,hike,JJ,O,O
34092,à,NNP,O,B-noun.communication
34093,Griffith,NNP,O,I-noun.communication
34094,Observatory,NNP,O,I-noun.communication
34095,https,NN,O,I-noun.communication
34096,:,:,O,O
34097,//www,NN,O,B-noun.communication
34098,.,.,O,O
34099,instagram.com/p/BgNgRNPHXA3/,NN,O,B-noun.cognition
34100,Family,RB,O,O
34101,photo,NN,O,B-noun.act
34102,session,NN,O,I-noun.act
34103,.,.,O,O
34104,à,NN,O,B-noun.act
34105,Griffith,NNP,O,I-noun.act
34106,Observatory,NNP,O,I-noun.act
34107,https,NN,O,I-noun.act
34108,:,:,O,O
34109,//www,NN,O,B-noun.communication
34110,.,.,O,O
34111,instagram.com/p/BgNe_moH4g5/,NN,O,B-noun.cognition
34112,There,EX,O,O
34113,'s,VBZ,O,B-verb.stative
34114,a,DT,O,O
34115,photo,NN,O,B-noun.artifact
34116,at,IN,O,O
34117,Griffith,NNP,O,B-noun.location
34118,Observatory,NNP,O,I-noun.location
34119,of,IN,O,O
34120,a,DT,O,O
34121,woman,NN,O,B-noun.person
34122,who,WP,O,O
34123,was,VBD,O,B-verb.stative
34124,hit,VBN,O,B-verb.social
34125,by,IN,O,O
34126,a,DT,O,O
34127,meteor,NN,O,B-noun.communication
34128,.,.,O,O
34129,Meteor,NNP,O,B-noun.person
34130,.,.,O,O
34131,Yes,UH,O,O
34132,",",",",O,O
34133,a,DT,O,O
34134,tiny,JJ,O,O
34135,one,CD,O,O
34136,",",",",O,O
34137,but,CC,O,O
34138,...,:,O,O
34139,Vient,NNP,O,B-noun.person
34140,de,FW,O,O
34141,publier,FW,O,O
34142,une,JJ,O,O
34143,photo,NN,O,B-noun.act
34144,à,NN,O,I-noun.act
34145,Griffith,NNP,O,I-noun.act
34146,Observatory,NNP,O,I-noun.act
34147,https,NN,O,I-noun.act
34148,:,:,O,O
34149,//www,NN,O,B-noun.communication
34150,.,.,O,O
34151,instagram.com/p/BgNeJjtHi98/,NN,O,B-noun.cognition
34152,I,PRP,O,O
34153,guess,VBP,O,B-verb.cognition
34154,I,PRP,O,O
34155,love,VBP,O,B-verb.emotion
34156,you,PRP,O,O
34157,...,:,O,O
34158,.,.,O,O
34159,#,#,O,O
34160,bff,JJ,O,O
34161,#,#,O,O
34162,griffithobservatory,JJ,O,O
34163,#,#,O,O
34164,ourfirsttime,RB,O,O
34165,#,#,O,O
34166,la,NN,O,B-noun.time
34167,@,FW,O,O
34168,Griffith,NNP,O,B-noun.communication
34169,Observatory,NNP,O,I-noun.communication
34170,https,NN,O,I-noun.communication
34171,:,:,O,O
34172,//www,NN,O,B-noun.communication
34173,.,.,O,O
34174,instagram.com/p/BgNeBqQg6gy/,NN,O,B-noun.cognition
34175,After,IN,O,O
34176,receiving,VBG,O,B-verb.possession
34177,an,DT,O,O
34178,“,JJ,O,O
34179,Excellent,NNP,O,B-noun.event
34180,”,NN,O,I-noun.event
34181,rating,NN,O,I-noun.event
34182,at,IN,O,O
34183,the,DT,O,O
34184,SCSBOA,NNP,O,B-noun.communication
34185,Festival,NNP,O,I-noun.communication
34186,",",",",O,O
34187,our,PRP$,O,O
34188,amazing,VBG,O,B-verb.social
34189,CHS,NNP,O,B-noun.group
34190,Band,NNP,O,I-noun.group
34191,continues,VBZ,O,B-verb.stative
34192,their,PRP$,O,O
34193,tour,NN,O,B-noun.cognition
34194,of,IN,O,O
34195,LA,NNP,O,B-noun.location
34196,with,IN,O,O
34197,stops,NNS,O,B-noun.person
34198,in,IN,O,O
34199,Hollywood,NNP,O,B-noun.location
34200,",",",",O,O
34201,Aladdin,NNP,O,B-noun.artifact
34202,at,IN,O,O
34203,the,DT,O,O
34204,Pantages,NNP,O,B-noun.communication
34205,Theater,NNP,O,I-noun.communication
34206,",",",",O,O
34207,Griffith,NNP,O,B-noun.person
34208,Observatory,NNP,O,I-noun.person
34209,",",",",O,O
34210,and,CC,O,O
34211,recording,VBG,O,B-verb.creation
34212,Disney,NNP,O,B-noun.artifact
34213,excerpts,NNS,O,I-noun.artifact
34214,in,IN,O,O
34215,a,DT,O,O
34216,professional,JJ,O,O
34217,studio,NN,O,B-noun.time
34218,at,IN,O,O
34219,a,DT,O,O
34220,Disneyland,NNP,O,B-noun.event
34221,workshop,NN,O,I-noun.event
34222,!,.,O,O
34223,pic.twitter.com/9AiNIKtuSt,NN,O,B-noun.cognition
34224,About,IN,O,O
34225,Today,NNP,O,B-noun.time
34226,.,.,O,O
34227,#,#,O,O
34228,losangeles,VBZ,O,B-verb.stative
34229,#,#,O,O
34230,hollywoodsign,JJ,O,O
34231,#,#,O,O
34232,hollywood,NN,O,B-noun.communication
34233,#,#,O,O
34234,griffithobservatory,JJ,O,O
34235,#,#,O,O
34236,santamonica,JJ,O,O
34237,…,JJ,O,O
34238,https,NN,O,B-noun.communication
34239,:,:,O,O
34240,//www,NN,O,B-noun.communication
34241,.,.,O,O
34242,instagram.com/p/BgNbsY6BsbH/,NN,O,B-noun.cognition
34243,Griffith,NNP,O,B-noun.person
34244,observatory,NN,O,I-noun.person
34245,Griffith,NNP,O,B-noun.act
34246,Observatory,NNP,O,I-noun.act
34247,https,NN,O,I-noun.act
34248,:,:,O,O
34249,//www,NN,O,B-noun.communication
34250,.,.,O,O
34251,instagram.com/p/BgNWPiVBEPg/,NN,O,B-noun.cognition
34252,When,WRB,O,O
34253,I,PRP,O,O
34254,turned,VBD,O,B-verb.possession
34255,21,CD,O,O
34256,",",",",O,O
34257,my,PRP$,O,O
34258,best,JJS,O,O
34259,friends,NNS,O,B-noun.communication
34260,first,RB,O,O
34261,took,VBD,O,B-verb.social
34262,me,PRP,O,O
34263,to,TO,O,O
34264,Griffith,NNP,O,B-noun.person
34265,Observatory,NNP,O,I-noun.person
34266,.,.,O,O
34267,I,PRP,O,O
34268,knew,VBD,O,B-verb.cognition
34269,then,RB,O,O
34270,I,PRP,O,O
34271,wanted,VBD,O,B-verb.possession
34272,this,DT,O,O
34273,to,TO,O,O
34274,be,VB,O,B-verb.stative
34275,the,DT,O,O
34276,place,NN,O,B-noun.location
34277,I,PRP,O,O
34278,was,VBD,O,B-verb.stative
34279,proposed,VBN,O,O
34280,to,TO,O,O
34281,when,WRB,O,O
34282,that,DT,O,O
34283,day,NN,O,B-noun.time
34284,came,VBD,O,I-noun.time
34285,.,.,O,O
34286,It,PRP,O,O
34287,remains,VBZ,O,B-verb.possession
34288,my,PRP$,O,O
34289,favorite,JJ,O,O
34290,spot,NN,O,B-noun.communication
34291,in,IN,O,O
34292,all,DT,O,O
34293,of,IN,O,O
34294,LA,NNP,O,B-noun.location
34295,.,.,O,O
34296,pic.twitter.com/bw9udIVvR0,NN,O,B-noun.cognition
34297,Came,NN,O,B-noun.act
34298,to,TO,O,O
34299,the,DT,O,O
34300,Griffith,NNP,O,B-noun.person
34301,Observatory,NNP,O,I-noun.person
34302,to,TO,O,O
34303,do,VB,O,B-verb.social
34304,a,DT,O,O
34305,little,JJ,O,O
34306,soul,NN,O,O
34307,searching,VBG,O,B-verb.change
34308,.,.,O,O
34309,The,DT,O,O
34310,attendant,NN,O,B-noun.act
34311,at,IN,O,O
34312,the,DT,O,O
34313,information,NN,O,B-noun.person
34314,desk,NN,O,I-noun.person
34315,said,VBD,O,B-verb.communication
34316,that,IN,O,O
34317,my,PRP$,O,O
34318,soul,NN,O,B-noun.person
34319,had,VBD,O,B-verb.possession
34320,been,VBN,O,B-verb.stative
34321,there,RB,O,O
34322,earlier,RBR,O,O
34323,in,IN,O,O
34324,the,DT,O,O
34325,day,NN,O,B-noun.time
34326,",",",",O,O
34327,but,CC,O,O
34328,she,PRP,O,O
34329,saw,VBD,O,B-verb.perception
34330,it,PRP,O,O
34331,leave,VB,O,B-verb.cognition
34332,.,.,O,O
34333,I,PRP,O,O
34334,asked,VBD,O,B-verb.communication
34335,if,IN,O,O
34336,she,PRP,O,O
34337,was,VBD,O,B-verb.stative
34338,for,IN,O,O
34339,sure,JJ,O,O
34340,sure,JJ,O,O
34341,that,IN,O,O
34342,it,PRP,O,O
34343,was,VBD,O,B-verb.stative
34344,MY,NNP,O,B-noun.artifact
34345,soul,NN,O,I-noun.artifact
34346,!,.,O,O
34347,She,PRP,O,O
34348,said,VBD,O,B-verb.communication
34349,",",",",O,O
34350,“,NNP,O,B-noun.location
34351,For,IN,O,O
34352,SURE,NNP,O,B-noun.communication
34353,SUR…,NNP,O,I-noun.communication
34354,http,NN,O,I-noun.communication
34355,:,:,O,O
34356,//,JJ,O,O
34357,ift.tt/2p7gIQw,NN,O,B-noun.person
34358,pic.twitter.com/RDkn3cGWey,NN,O,I-noun.person
34359,Maybe,RB,O,O
34360,one,CD,O,O
34361,day,NN,O,B-noun.time
34362,I,PRP,O,O
34363,'ll,MD,O,O
34364,soar,VB,O,B-verb.cognition
34365,across,IN,O,O
34366,the,DT,O,O
34367,cosmos,NN,O,B-noun.communication
34368,#,#,O,O
34369,losangeles,NNS,O,B-noun.artifact
34370,#,#,O,O
34371,griffithobservatory,JJ,O,O
34372,#,#,O,O
34373,painting,VBG,O,B-verb.stative
34374,#,#,O,O
34375,comet,NN,O,B-noun.act
34376,…,NN,O,I-noun.act
34377,https,NN,O,I-noun.act
34378,:,:,O,O
34379,//www,NN,O,B-noun.communication
34380,.,.,O,O
34381,instagram.com/p/BgNQcGNgF4D/,NN,O,B-noun.cognition
34382,Il,NNP,O,B-noun.person
34383,n'y,VBZ,O,B-verb.stative
34384,a,DT,O,O
34385,aucune,JJ,O,O
34386,meilleure,NN,O,B-noun.event
34387,vue,NN,O,I-noun.event
34388,que,NN,O,I-noun.event
34389,celle,NN,O,I-noun.event
34390,du,NN,O,I-noun.event
34391,Griffith,NNP,O,I-noun.event
34392,Observatory,NNP,O,I-noun.event
34393,.,.,O,O
34394,Tonight,NN,O,B-noun.time
34395,I,PRP,O,O
34396,watched,VBD,O,B-verb.perception
34397,a,DT,O,O
34398,man,NN,O,B-noun.person
34399,carry,VBZ,O,B-verb.possession
34400,a,DT,O,O
34401,whole,JJ,O,O
34402,little,JJ,O,O
34403,Cesar,NNP,O,B-noun.person
34404,'s,POS,O,O
34405,pizza,NN,O,O
34406,to,TO,O,O
34407,the,DT,O,O
34408,roof,NN,O,B-noun.artifact
34409,of,IN,O,O
34410,the,DT,O,O
34411,Griffith,NNP,O,B-noun.artifact
34412,observatory,NN,O,I-noun.artifact
34413,to,TO,O,O
34414,observe,VB,O,B-verb.cognition
34415,the,DT,O,O
34416,sunset,NN,O,B-noun.communication
34417,#,#,O,O
34418,pizzapizza,NN,O,B-noun.person
34419,yup,NN,O,B-noun.act
34420,!,.,O,O
34421,and,CC,O,O
34422,to,TO,O,O
34423,the,DT,O,O
34424,right,NN,O,B-noun.time
34425,is,VBZ,O,B-verb.stative
34426,the,DT,O,O
34427,griffith,JJ,O,O
34428,observatory,NN,O,B-noun.communication
34429,!,.,O,O
34430,that,WDT,O,O
34431,was,VBD,O,B-verb.stative
34432,the,DT,O,O
34433,view,NN,O,B-noun.communication
34434,from,IN,O,O
34435,my,PRP$,O,O
34436,bed,NN,O,B-noun.artifact
34437,in,IN,O,O
34438,the,DT,O,O
34439,hotel,NN,O,B-noun.artifact
34440,pic.twitter.com/SbZUmSUuvC,NN,O,I-noun.artifact
34441,Observatory,NNP,O,B-noun.person
34442,#,#,O,O
34443,griffithpark,NN,O,B-noun.communication
34444,#,#,O,O
34445,griffithobservatory,JJ,O,O
34446,#,#,O,O
34447,losangeles,NNS,O,B-noun.artifact
34448,#,#,O,O
34449,tourists,NNS,O,B-noun.person
34450,@,VBP,O,B-verb.social
34451,Griffith,NNP,O,B-noun.act
34452,Park,NNP,O,I-noun.act
34453,https,NN,O,I-noun.act
34454,:,:,O,O
34455,//www,NN,O,B-noun.communication
34456,.,.,O,O
34457,instagram.com/p/BgM70WqHseR/,NN,O,B-noun.cognition
34458,I,PRP,O,O
34459,'m,VBP,O,B-verb.stative
34460,at,IN,O,O
34461,Griffith,NNP,O,B-noun.location
34462,Observatory,NNP,O,I-noun.location
34463,in,IN,O,O
34464,Los,NNP,O,B-noun.location
34465,Angeles,NNP,O,I-noun.location
34466,",",",",O,O
34467,CA,NNP,O,B-noun.person
34468,https,NN,O,I-noun.person
34469,:,:,O,O
34470,//www,NN,O,B-noun.communication
34471,.,.,O,O
34472,swarmapp.com/titilo/checkin,VB,O,B-verb.cognition
34473,/5aa5bbad5ba04644d0da1e3b,NN,O,B-noun.person
34474,?,.,O,O
34475,s=2m6kSYdFauJtGuqqSILoI9nc2WY,NN,O,B-noun.person
34476,&,CC,O,O
34477,ref=tw,NN,O,B-noun.act
34478,…,NN,O,I-noun.act
34479,pic.twitter.com/I84T8j7Nj0,NN,O,I-noun.act
34480,Standing,VBG,O,B-verb.motion
34481,outside,IN,O,O
34482,the,DT,O,O
34483,griffithobservatory,NN,O,B-noun.communication
34484,in,IN,O,O
