username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Kerry_Dyer;2018-02-28 15:09;0;1;"We walked ALL the way to the top of Griffith Observatory and now this handsome pendulum can tell me the time http:// ift.tt/2owOwqJ";;;;"968986574829641729";https://twitter.com/Kerry_Dyer/status/968986574829641729
AlanSitkinLdn;2018-02-28 15:02;0;1;"With age am finding more meaning in #astronomy than in the #politics #economics and #sociology that have been my main focus for the past 50 years. Return to roots #griffithobservatory They think they understand now the birth of the first #Stars . Dig that https:// youtu.be/wU6KXoO0NEE";;;#astronomy #politics #economics #sociology #griffithobservatory #Stars;"968984854711996417";https://twitter.com/AlanSitkinLdn/status/968984854711996417
Kerry_Dyer;2018-02-28 14:52;0;3;"That’s me on a big hill ( Griffith observatory ) https:// twitter.com/mikebithell/st atus/968981453341188097 …";;;;"968982291262464002";https://twitter.com/Kerry_Dyer/status/968982291262464002
rocket2722;2018-02-28 14:41;0;0;"Griffith Observatory Geek heaven! #california #science https://www. instagram.com/p/BfwersoFPwx/";;;#california #science;"968979420991115264";https://twitter.com/rocket2722/status/968979420991115264
BebouKaulitz;2018-02-28 12:45;0;1;"LOS ANGELES by night #griffith #griffithobservatory #night #LA #losangeles #california … https://www. instagram.com/p/BfwRfg8lnOA/";;;#griffith #griffithobservatory #night #LA #losangeles #california;"968950420033941505";https://twitter.com/BebouKaulitz/status/968950420033941505
BebouKaulitz;2018-02-28 12:44;0;0;"GRIFFITH OBSERVATORY by night #griffith #griffithobservatory #night #LA #losangeles … https://www. instagram.com/p/BfwRUPWFStC/";;;#griffith #griffithobservatory #night #LA #losangeles;"968950113656811521";https://twitter.com/BebouKaulitz/status/968950113656811521
KamilloMurati;2018-02-28 12:41;0;0;"Beautiful view with the Griffith Observatory . #losangeles #griffithobservatory … https://www. instagram.com/p/BfwQ6nyjbzG/";;;#losangeles #griffithobservatory;"968949185017008131";https://twitter.com/KamilloMurati/status/968949185017008131
BrianTroyFilms;2018-02-28 12:16;0;0;"A distant city. #DTLA #griffithobservatory #sunset_madness @Griffith Observatory https://www. instagram.com/p/BfwOHE-AnSn/";;@Griffith;#DTLA #griffithobservatory #sunset_madness;"968942985302953984";https://twitter.com/BrianTroyFilms/status/968942985302953984
FindYourPhoto;2018-02-28 11:59;0;1;"Griffith Observatory / Use this photo https:// buff.ly/2EFGHp3 #MoreThanJustPhotos #LosAngeles pic.twitter.com/c9vIa5sPFS";;;#MoreThanJustPhotos #LosAngeles;"968938625613344768";https://twitter.com/FindYourPhoto/status/968938625613344768
TheAndrewNoh;2018-02-28 11:33;0;0;"“If you don’t like something, change it. If you can’t change it, change your attitude.” #MayaAngelou #LA #GriffithObservatory #TeamNohSleep pic.twitter.com/NS1wK93I7A – bei Griffith Park";;;#MayaAngelou #LA #GriffithObservatory #TeamNohSleep;"968932079869284353";https://twitter.com/TheAndrewNoh/status/968932079869284353
1984hascome;2018-02-28 10:13;0;0;"Griffith Observatory , LA zoo, wax museum... punch it into google- there’s so much to do! Also, feel free to stop by my house!";;;;"968912034233335808";https://twitter.com/1984hascome/status/968912034233335808
makaykay_sam;2018-02-28 10:09;0;2;"End of the hiking trial off Griffith observatory - can't miss it! Enjoy your trip!!! https:// twitter.com/cateyed8/statu s/968900371824500736 …";;;;"968911075147177984";https://twitter.com/makaykay_sam/status/968911075147177984
pointer8708;2018-02-28 10:06;0;0;"#intheshadows @Griffith Observatory https://www. instagram.com/p/Bfv_OhgBSa0/";;@Griffith;#intheshadows;"968910248688914432";https://twitter.com/pointer8708/status/968910248688914432
colorservices;2018-02-28 09:40;0;0;"Fog in Los Angeles doesn’t happen that often, but when it does I try to get up to the @griffithobservatory_uo before sunrise to capture it. This shot taken on my trusty ole #canonae1 #hp5 @ilfordphoto #film #fog #griffithobservatory #photographyourlove #… http:// ift.tt/2CNvLUj pic.twitter.com/BtL32gjh1j";;@griffithobservatory_uo @ilfordphoto;#canonae1 #hp5 #film #fog #griffithobservatory #photographyourlove #;"968903649706561536";https://twitter.com/colorservices/status/968903649706561536
marinaabbyy;2018-02-28 08:51;0;6;"Julian took me to the Griffith Observatory last night & idk what was better the view of him .. or the view of the city lights .. pic.twitter.com/N0FGF5rjaQ";;;;"968891521691877376";https://twitter.com/marinaabbyy/status/968891521691877376
katfairediting;2018-02-28 08:16;0;0;"32 degrees this morning, we got all bundled up for our walk! #lawinter #griffithobservatory … https://www. instagram.com/p/Bfvyq_lgz76/";;;#lawinter #griffithobservatory;"968882649149378560";https://twitter.com/katfairediting/status/968882649149378560
nourshabo_;2018-02-28 07:45;0;1;"Could go for a view like this everyday @Griffith Observatory https://www. instagram.com/p/BfvvEYhBz7Zx MXCIq0ngFl-PqecmXU4Zyvn9gA0/ …";;@Griffith;;"968874714822266880";https://twitter.com/nourshabo_/status/968874714822266880
BotlettGSJr;2018-02-28 07:21;0;0;"HOW ABOUT THAT. Griffith Observatory on the wrong side of history.";;;;"968868820160040960";https://twitter.com/BotlettGSJr/status/968868820160040960
fungotomeise;2018-02-28 06:21;0;0;"As US geophysicists concentrated at the end workweek to lionise EarthScope, only of their well-nigh emulous schedule griffith observatory park at any point, researchers authorize to artifact an awkward reality that they had unbroken principally beneath cover...";;;;"968853767079723008";https://twitter.com/fungotomeise/status/968853767079723008
starryxnitez;2018-02-28 03:49;0;0;"To the roof! #observe #plz #observatory #griffithobservatory #telescope #telescopic #view … https://www. instagram.com/p/BfvUF1Yg06F/";;;#observe #plz #observatory #griffithobservatory #telescope #telescopic #view;"968815391983198208";https://twitter.com/starryxnitez/status/968815391983198208
katherine_jun;2018-02-27 23:03;0;1;"Griffith observatory . It’s only a true Runyon trip if you take a dog";;;;"968743398587994112";https://twitter.com/katherine_jun/status/968743398587994112
damusnet;2018-02-27 21:28;1;1;"Already all in the list but yeah, Griffith Observatory + Hollywood Sign, Biking from Santa Monica to Manhattan Beach, Grand Central Market in DTLA + Walk from Little Tokyo to Plaza Park to Chinatown.";;;;"968719543886663680";https://twitter.com/damusnet/status/968719543886663680
cjubarrington;2018-02-27 21:01;2;2;"Dennis Hopper at the Griffith Observatory in Los Angeles, during the filming of Rebel Without a Cause (1955) pic.twitter.com/Gffj2q8pLi";;;;"968712803107385344";https://twitter.com/cjubarrington/status/968712803107385344
WBuffaloClub;2018-02-27 20:47;1;1;"On Saturday the WBC is bringing 215 of our closest friends to visit the Griffith Observatory ...Big Kids Helping... https:// fb.me/NKx51V1u";;;;"968709256517218304";https://twitter.com/WBuffaloClub/status/968709256517218304
latina_sweetie;2018-02-27 20:19;0;4;"Good night to visit the Griffith Observatory . A first I was happy to share with @thisisethanis. #losangeles #touristbynight #lanights http:// ift.tt/2GPshmB pic.twitter.com/mFRcjCgj3U";;@thisisethanis;#losangeles #touristbynight #lanights;"968702296308830208";https://twitter.com/latina_sweetie/status/968702296308830208
quirkynomads;2018-02-27 20:18;2;8;"#LosAngelesAttractions : Creation and Creativity Here are some beautiful and adventurous Los Angeles attractions that are must visit: #GettyCentre #LACMA #griffithobservatory #RunyonCanyon #SantaMonica http://www. quirkynomads.com/los-angeles-at tractions-creation-creativity/ … #TravelPhotography #travelgoals #TravelTuesday pic.twitter.com/n6m0UQQRTA";;;#LosAngelesAttractions #GettyCentre #LACMA #griffithobservatory #RunyonCanyon #SantaMonica #TravelPhotography #travelgoals #TravelTuesday;"968701794368081922";https://twitter.com/quirkynomads/status/968701794368081922
80sstarwars;2018-02-27 20:15;0;0;"someone take me to griffith observatory pls";;;;"968701274148368385";https://twitter.com/80sstarwars/status/968701274148368385
NewHopeClub;2018-02-27 19:14;206;1355;"Had a great time last night at the Griffith Observatory @Griffith Observatory https://www. instagram.com/p/BfuZLFKnCa0/";;@Griffith;;"968685842150674433";https://twitter.com/NewHopeClub/status/968685842150674433
akrevat;2018-02-27 19:07;0;3;"Sunrise at Griffith Observatory .";;;;"968683985990647808";https://twitter.com/akrevat/status/968683985990647808
jodifrazier0212;2018-02-27 18:33;0;4;"Griffith Observatory #California101 pic.twitter.com/u2n5F8QEZ3";;;#California101;"968675581188562950";https://twitter.com/jodifrazier0212/status/968675581188562950
about_KAS;2018-02-27 18:26;0;0;"Ooh yes, Griffith Observatory was on my list. Also a tour of one of the studios was my other thought. I don’t fly home until Saturday night. Maybe a sightseeing bus tour too Thank you.";;;;"968673797699076096";https://twitter.com/about_KAS/status/968673797699076096
HiDLine;2018-02-27 18:11;0;1;"Well I'm sure the NKOTB star? But the Griffith Observatory is cool. If you don't have tons of time, I'd recommend a bus tour of some kind.";;;;"968669920039985154";https://twitter.com/HiDLine/status/968669920039985154
colorservices;2018-02-27 17:51;0;1;"@griffithobservatory_uo shot on @ilfordphoto #hp5 #film #filminmyblood #griffithobservatory #colorservices #photographyourlove #abstractarchitecture @kloimages http:// ift.tt/2BTq3Ui pic.twitter.com/n9q58DEhwl";;@griffithobservatory_uo @ilfordphoto @kloimages;#hp5 #film #filminmyblood #griffithobservatory #colorservices #photographyourlove #abstractarchitecture;"968664869493932033";https://twitter.com/colorservices/status/968664869493932033
jaketremblay89;2018-02-27 17:42;0;0;"#observing at #griffithobservatory : conperignon @Griffith Observatory https://www. instagram.com/p/BfuOo5fluSB/";;@Griffith;#observing #griffithobservatory;"968662662992277504";https://twitter.com/jaketremblay89/status/968662662992277504
rcjofficially;2018-02-27 17:37;0;0;"Another day of filming • • • #youngmoneysavvy #money #peace #purpose #griffithobservatory #hollywood #models #actors #entrepreneur #filmmaking #commercial #videography #photography #canon #canonphotography #canon80d #livelife #filmmaker #travel pic.twitter.com/7jA6UojBxV";;;#youngmoneysavvy #money #peace #purpose #griffithobservatory #hollywood #models #actors #entrepreneur #filmmaking #commercial #videography #photography #canon #canonphotography #canon80d #livelife #filmmaker #travel;"968661302229983232";https://twitter.com/rcjofficially/status/968661302229983232
socialgonemobil;2018-02-27 17:20;0;0;"Amazon Affiliate Money Making Machine , #themasksinger3 , #2016mma , #mama2016 #jenlisa , #lt18uk , #thismorning , #momoland2ndwin , #griffithobservatory , http:// bit.ly/2AghU9y";;;#themasksinger3 #2016mma #mama2016 #jenlisa #lt18uk #thismorning #momoland2ndwin #griffithobservatory;"968657091203403776";https://twitter.com/socialgonemobil/status/968657091203403776
socialgonemobil;2018-02-27 17:13;0;0;"Here's How to Automatically EARN CRYPTO coins for free #pso2 #4nologue #happeningnow #jenlisa , #lt18uk , #thismorning , #momoland2ndwin , #griffithobservatory , http:// bit.ly/2FHUVq1";;;#pso2 #4nologue #happeningnow #jenlisa #lt18uk #thismorning #momoland2ndwin #griffithobservatory;"968655337623638016";https://twitter.com/socialgonemobil/status/968655337623638016
streetartistpix;2018-02-27 16:54;0;0;"Location Scouting @Griffith Observatory https://www. instagram.com/p/BfuJF9Cgdtx1 9rw87MTFd-zgazsMm71lPz7eJo0/ …";;@Griffith;;"968650476643332096";https://twitter.com/streetartistpix/status/968650476643332096
ShowcaseWishes;2018-02-27 16:47;0;1;"Indeed I like seeing him in his theater at Griffith Observatory .";;;;"968648744945225728";https://twitter.com/ShowcaseWishes/status/968648744945225728
KaueAkkari;2018-02-27 16:21;0;0;"Yaaasss #griffithobservatory #hollywood #losangeles #california #hollywoodsign #blurred #me … https://www. instagram.com/p/BfuFaFonC9p/";;;#griffithobservatory #hollywood #losangeles #california #hollywoodsign #blurred #me;"968642385759604736";https://twitter.com/KaueAkkari/status/968642385759604736
augusto2f;2018-02-27 16:07;0;2;"Melhor memória? — griffith observatory Foi massa https:// curiouscat.me/Augusto2F/post /339004045?1519776476 …";;;;"968638865706799106";https://twitter.com/augusto2f/status/968638865706799106
christinawrites;2018-02-27 15:16;0;0;"What will you visit before you leave & when you come back to LA? (I always go back to Griffith Observatory and LACMA.)";;;;"968626025532768256";https://twitter.com/christinawrites/status/968626025532768256
Dlawr;2018-02-27 14:45;0;0;"LA is WILD. @Griffith Observatory https://www. instagram.com/p/Bft6TY4BiXH/";;@Griffith;;"968618113251053568";https://twitter.com/Dlawr/status/968618113251053568
mhjjschmidt;2018-02-27 14:09;0;2;"Watching the sunset at Griffith Observatory and one of the planetarium shows. (Think Statue of Liberty-expect crowds and a bit of hassle, but really worth it to do it once.)";;;;"968609123288805376";https://twitter.com/mhjjschmidt/status/968609123288805376
tobysx70;2018-02-27 13:40;0;0;"Observatory Sun Contax T2 Fujifilm 100 #observatorysun #sun #griffithobservatory #Hollywood … https://www. instagram.com/p/Bfty5Sznva5/";;;#observatorysun #sun #griffithobservatory #Hollywood;"968601662158864384";https://twitter.com/tobysx70/status/968601662158864384
sarahpaol;2018-02-27 13:22;0;1;"the veggie burger at Aroma Cafe in North Hollywood (if they're still there), Poquito Mas (anywhere, hopefully), Mulholland Drive lookout, hike to Hollywood sign (tbh, a must), Griffith Observatory , LACountyMuseumofArt, the Getty, the Tar Pits (lol), and the Grammy Museum is lame";;;;"968597266809413633";https://twitter.com/sarahpaol/status/968597266809413633
mariasosyan;2018-02-27 13:15;0;1;"Griffith Park - the trail to the Griffith Observatory";;;;"968595586923479041";https://twitter.com/mariasosyan/status/968595586923479041
Jenna_Streety;2018-02-27 12:52;0;0;"I love exploring the griffithobservatory & chowing down on seafood theboilingcrab . What's… https://www. instagram.com/p/BfttYQYBnQu/";;;;"968589767570022401";https://twitter.com/Jenna_Streety/status/968589767570022401
imcountingufoz;2018-02-27 12:32;0;1;"Planning my trip to LA with my BFF and it needs to be better than the BA Anna Friel and her mate do California advert. So far: 1) Hollywood sign/ Griffith Observatory 2) Seal Beach (because it's where my book is set) 3) Lunch at @PhilippetheOG 4) A gig 5) A studio tour.";;@PhilippetheOG;;"968584698988556289";https://twitter.com/imcountingufoz/status/968584698988556289
Digby6;2018-02-27 10:35;0;0;"Great #sights and #learning ! #observatory #nature #science #space @Griffith Observatory https://www. instagram.com/p/BftdjugFTKU/";;@Griffith;#sights #learning #observatory #nature #science #space;"968555184610795521";https://twitter.com/Digby6/status/968555184610795521
tobysx70;2018-02-27 10:09;0;1;"Observatory Sun #ContaxT2 #Fujifilm #fujicolor100 #35mm #film #griffithobservatory http:// bit.ly/2HP90mV";;;#ContaxT2 #Fujifilm #fujicolor100 #35mm #film #griffithobservatory;"968548721397940224";https://twitter.com/tobysx70/status/968548721397940224
colourmoichic;2018-02-27 09:30;1;16;"LA tip: After it rains, go to the Griffith Observatory , the skyline really clears up and it's stunning to look at. Bonus points if you're with friends and you have hot coco because it can get a little chilly! :)";;;;"968538886694563841";https://twitter.com/colourmoichic/status/968538886694563841
gandalfswag1984;2018-02-27 08:30;0;0;"HOLLYWOOD #hollywood #griffithobservatory #california #gay #gayboyproblems #beard … https://www. instagram.com/p/BftPadSn31d/";;;#hollywood #griffithobservatory #california #gay #gayboyproblems #beard;"968523796478087170";https://twitter.com/gandalfswag1984/status/968523796478087170
rcktpwrr;2018-02-27 07:38;0;4;"current mood is this bust of james dean from griffith observatory pic.twitter.com/YaThCi6g0b";;;;"968510606151004161";https://twitter.com/rcktpwrr/status/968510606151004161
VUPLAYFONx;2018-02-27 05:17;2;0;"ส่งงานค่าอาจารย์~ หอดูดาวกริฟฟิทหรือชื่อในภาษาอังกฤษคือ Griffith Observatory หอดูดาวนี้ตั้งอยู่ในบริเวณสวนสาธารณะ Griffith Park บนยอดเข้า Mount Hollywood ในเมืองลอสแองเจลีส รัฐแคลิฟอร์เนีย สหรัฐอเมริกา ภายในหอดูดาวมีการจัดแสดงเกี่ยวกับดวงดาว และมีห้องดูดาว คล้ายๆ กับท้องฟ้าจำลอง+";;;;"968475080131936257";https://twitter.com/VUPLAYFONx/status/968475080131936257
LittleManRayRay;2018-02-27 03:31;0;0;"Raymond wants you to send him Griffith Observatory . https:// fb.me/2HH4JQsJ5";;;;"968448397467205632";https://twitter.com/LittleManRayRay/status/968448397467205632
Catyou1984;2018-02-27 02:13;0;0;"#hollywood #hollywoodsign #griffithobservatory #Glendale #ca @Griffith Observatory https://www. instagram.com/p/BfskXBBB8PI/";;@Griffith;#hollywood #hollywoodsign #griffithobservatory #Glendale #ca;"968428966271909889";https://twitter.com/Catyou1984/status/968428966271909889
Jackie_Lizzz;2018-02-27 01:20;0;1;"The trail starts across from the Griffith Observatory to the Hollywood sign! It's a long hike from what I remember.";;;;"968415585309638657";https://twitter.com/Jackie_Lizzz/status/968415585309638657
Alisczech;2018-02-27 00:36;0;28;"Dnes jsme měli neuvěřitelné štěstí na podmínky při focení od Griffith Observatory v Los Angeles. Super světlo, skvělá viditelnost a málo lidí. Co víc si přát: https:// instagram.com/p/BfsY1Apl0TD/ pic.twitter.com/WxOfjn48hh";;;;"968404334558855168";https://twitter.com/Alisczech/status/968404334558855168
therealValverde;2018-02-27 00:23;0;0;"Griffith Observatory only costs $4 for parking... https:// twitter.com/latimes/status /968367618267762688 …";;;;"968401291348131840";https://twitter.com/therealValverde/status/968401291348131840
mhnguyen;2018-02-26 22:57;0;0;"Went to Griffith Observatory last week and found out I’ve been saying Uranus wrong my entire life";;;;"968379425753649152";https://twitter.com/mhnguyen/status/968379425753649152
starryxnitez;2018-02-26 22:32;0;0;"Looming. #architecture #space #science #observatory #griffithobservatory https://www. instagram.com/p/BfsLEjCApdZ/";;;#architecture #space #science #observatory #griffithobservatory;"968373353756098561";https://twitter.com/starryxnitez/status/968373353756098561
aguamentius;2018-02-26 22:27;0;3;"I went to #griffithobservatory tonight for an hour or two. I’m blessed to live in a beautiful… https://www. instagram.com/p/BfsKd1BgT3j/";;;#griffithobservatory;"968372022362492928";https://twitter.com/aguamentius/status/968372022362492928
daphne_iona;2018-02-26 22:25;0;0;"A Hollywood legend . . . . . . . . #photography #blackandwhite #griffithobservatory #losangeles … https://www. instagram.com/p/BfsKLZvHAti/";;;#photography #blackandwhite #griffithobservatory #losangeles;"968371387005128704";https://twitter.com/daphne_iona/status/968371387005128704
JTHollywoodU;2018-02-26 22:20;0;0;"Marco and Lisa went stargazing together at the Griffith Observatory ! Think they're starry-eyed for each other? @PlayHollywoodU";;@PlayHollywoodU;;"968370228936757255";https://twitter.com/JTHollywoodU/status/968370228936757255
MarkYourMap;2018-02-26 22:08;0;0;"Me taking a photo of Griffith Observatory , yes I was singing songs from La La Land the whole… https://www. instagram.com/p/BfsIUsdhXG-/";;;;"968367315871064066";https://twitter.com/MarkYourMap/status/968367315871064066
uhs_k;2018-02-26 19:59;0;0;"#griffithobservatory #sunset#hollywood #michaeljackson #skateboard #endofthetrail … https://www. instagram.com/p/Bfr5e0HBIik/";;;#griffithobservatory #sunset #hollywood #michaeljackson #skateboard #endofthetrail;"968334666200645632";https://twitter.com/uhs_k/status/968334666200645632
shadesongeorge;2018-02-26 18:43;0;2;"nhc are at the griffith observatory which is the one from la la land ahaha (i legit only know this cuz of dodie )";;;;"968315514438193152";https://twitter.com/shadesongeorge/status/968315514438193152
sonnylevi16;2018-02-26 17:39;0;4;"In-N-Out Burger, check out Little Tokyo, go to Hollywood, go to Santa Monica, Disneyland, go to the Griffith Observatory , list goes on and on, but In-N-Out is a must";;;;"968299589936672768";https://twitter.com/sonnylevi16/status/968299589936672768
greudyn;2018-02-26 16:15;0;0;"LOVE en Griffith Observatory https://www. instagram.com/p/Bfrf0QDHC8f/";;;;"968278446064455686";https://twitter.com/greudyn/status/968278446064455686
AnnaMariaPdT;2018-02-26 16:15;6;15;"City of Stars, Are you shining just for me? • Finally got to visit the Griffith Observatory over the weekend and it gave me all the #LALALAND feels! pic.twitter.com/Aq3WSGaQWS";;;#LALALAND;"968278292137562112";https://twitter.com/AnnaMariaPdT/status/968278292137562112
RoyPostcards;2018-02-26 14:38;0;1;"https://www. crummy.com/writing/postca rds/Unknown%20and%20pre-1981/0000scripture.html … #griffith -observatory pic.twitter.com/hZmE2PaZ6q";;;#griffith;"968253860044201984";https://twitter.com/RoyPostcards/status/968253860044201984
KrystalStarbuck;2018-02-26 13:59;0;0;"#EdmundDoesSoCal @Griffith Observatory https://www. instagram.com/p/BfrQRIxFMUcD hjt7G-UuPOWaqyDF8IJeHa5GXU0/ …";;@Griffith;#EdmundDoesSoCal;"968244036300562433";https://twitter.com/KrystalStarbuck/status/968244036300562433
KrystalStarbuck;2018-02-26 13:57;0;0;"#EdmundDoesSoCal @Griffith Observatory https://www. instagram.com/p/BfrQIoylSHi0 XjeaqvbItKAZmnGslhv_0129xE0/ …";;@Griffith;#EdmundDoesSoCal;"968243745664786432";https://twitter.com/KrystalStarbuck/status/968243745664786432
Bejonce77;2018-02-26 13:15;0;2;"Momento commozione mentre guardo #LALALAND e rivedo il planetario del #griffithobservatory e ricordo la voce bassa e melodiosa della donna del documentario.... @francycecca79 te la ricordi?";;@francycecca79;#LALALAND #griffithobservatory;"968233096410796033";https://twitter.com/Bejonce77/status/968233096410796033
chris_soak;2018-02-26 12:29;0;0;"Beautiful day at the Griffith Observatory https://www. instagram.com/p/BfrGAg3AX8V/";;;;"968221482903048193";https://twitter.com/chris_soak/status/968221482903048193
mundolore_app;2018-02-26 12:21;0;3;"When you are in Los Angeles, make sure to visit the Griffith Observatory to enjoy this stunning view over LA. #LosAngeles #travel #mundolore pic.twitter.com/QnUtqZEA15";;;#LosAngeles #travel #mundolore;"968219435864657921";https://twitter.com/mundolore_app/status/968219435864657921
HollywoodTours1;2018-02-26 12:00;0;2;"Check out the stars of Hollywood and the stars in the sky at the Griffith Observatory available with The Grand Tour. #HollywoodCityTours Book Now at http://www. HollywoodCityTours.com (877) 977-TOUR 8410 Sunset Blvd. West Hollywood, CA 90069 pic.twitter.com/IPkiLwMTkL";;;#HollywoodCityTours;"968214180955222016";https://twitter.com/HollywoodTours1/status/968214180955222016
Trekmark8;2018-02-26 11:09;0;0;"I’d forgotten about this pic from the Griffith Observatory on our trip out west last June... What year is it? I’m not completely sure I could find one of these if I had to... or if I have the change. pic.twitter.com/XFi4zXCkdE";;;;"968201267939078145";https://twitter.com/Trekmark8/status/968201267939078145
FortunasDunce;2018-02-26 10:37;0;0;"Can't wait for the upcoming mandatory hike up Griffith observatory with my neighborhood";;;;"968193388779470848";https://twitter.com/FortunasDunce/status/968193388779470848
CUTESINCE1982;2018-02-26 10:12;0;0;"#brother &sisterlove#older brother#LA#iheartla #griffithobservatory @Griffith Observatory https://www. instagram.com/p/Bfq2YxdB827/";;@Griffith;#brother #older #LA #iheartla #griffithobservatory;"968187135089172480";https://twitter.com/CUTESINCE1982/status/968187135089172480
JTHollywoodU;2018-02-26 09:22;0;0;"Tyra and Tyson went stargazing together at the Griffith Observatory ! Think they're starry-eyed for each other? @PlayHollywoodU";;@PlayHollywoodU;;"968174468664299520";https://twitter.com/JTHollywoodU/status/968174468664299520
cuttychristi;2018-02-26 08:32;0;0;"#griffithobservatory pic.twitter.com/fpkVGzfRXX";;;#griffithobservatory;"968161870065516545";https://twitter.com/cuttychristi/status/968161870065516545
cuttychristi;2018-02-26 08:31;0;0;"#griffithobservatory pic.twitter.com/1BorU9AaAB";;;#griffithobservatory;"968161557321433088";https://twitter.com/cuttychristi/status/968161557321433088
stressfreepub;2018-02-26 06:51;0;0;"Travelers should visit the Griffith Observatory in #LosAngeles , w space-science-related displays. Check out the pictures of this and other popular places to visit in #LA through the eyes of #photravel traveler Andrey Vlasov on Instagram http:// bit.ly/2HNe5Mw #discoverla pic.twitter.com/upEU6u3zuy";;;#LosAngeles #LA #photravel #discoverla;"968136332445876224";https://twitter.com/stressfreepub/status/968136332445876224
HappyLALife;2018-02-26 06:18;0;0;"Griffith observatory , the Hollywood sign hike, Malibu beach, the Santa Monica pier, and the Hollywood Bowl.";;;;"968128189787652096";https://twitter.com/HappyLALife/status/968128189787652096
marinecrlr;2018-02-26 02:21;0;0;"Griffith Observatory in Los Angeles | Vous avez déjà eu l’occasion d’aller à Los Angeles ou… https://www. instagram.com/p/BfqAc4vBCxG/";;;;"968068537238528000";https://twitter.com/marinecrlr/status/968068537238528000
pay_droooo;2018-02-26 00:55;0;0;"So relaxing! L.A. looked beautiful tonight! #BreathTaking #GriffithObservatory #LosAngeles … https://www. instagram.com/p/Bfp2hdjHah4/";;;#BreathTaking #GriffithObservatory #LosAngeles;"968046745061154816";https://twitter.com/pay_droooo/status/968046745061154816
akkie_4;2018-02-26 00:11;0;0;"リズ運転ありがとう、LA最後の休日満喫した〜ただ日本と寒さ変わらん #instagood #instalike #view #converse #griffithobservatory … https://www. instagram.com/p/BfpxioVgjwJ/";;;#instagood #instalike #view #converse #griffithobservatory;"968035727358513152";https://twitter.com/akkie_4/status/968035727358513152
Jaynicee;2018-02-25 23:27;0;0;"I wanna go to the Griffith Observatory ..I’ve never been";;;;"968024829306683392";https://twitter.com/Jaynicee/status/968024829306683392
rcktpwrr;2018-02-25 22:35;0;4;"i love shit like this i went to griffith observatory last night spontaneously w my housemates and just geeked out at this grand ass ceiling mural pic.twitter.com/nXYgPzn9kc";;;;"968011682613096448";https://twitter.com/rcktpwrr/status/968011682613096448
Bmfcomedy1971;2018-02-25 22:20;0;0;"Lucas and myself hanging out at the Griffith Observatory today. Took a drive ended up there… https://www. instagram.com/p/Bfpk0VXFXjO/";;;;"968007838542024704";https://twitter.com/Bmfcomedy1971/status/968007838542024704
musicmadmarc;2018-02-25 21:31;0;1;"Griffith Observatory pic.twitter.com/44MEywUDWR";;;;"967995529454960640";https://twitter.com/musicmadmarc/status/967995529454960640
VillageGirlTrav;2018-02-25 21:23;0;0;"Had to brave the cold and show our house guest La La. #griffithobservatory #lalasightseeing … https://www. instagram.com/p/BfpeXUpgles/";;;#griffithobservatory #lalasightseeing;"967993572233396226";https://twitter.com/VillageGirlTrav/status/967993572233396226
devinjeaaan;2018-02-25 21:11;0;1;"A cool date idea: the Griffith observatory and stay til night to overlook the lights of LA";;;;"967990501755334656";https://twitter.com/devinjeaaan/status/967990501755334656
SPIDY930;2018-02-25 20:57;0;0;"Just posted a photo @Griffith Observatory https://www. instagram.com/p/BfpbapIjPSd/";;@Griffith;;"967987078125555712";https://twitter.com/SPIDY930/status/967987078125555712
SPIDY930;2018-02-25 20:56;0;0;"Just posted a photo @Griffith Observatory https://www. instagram.com/p/BfpbPWLjf4-/";;@Griffith;;"967986699530731520";https://twitter.com/SPIDY930/status/967986699530731520
SPIDY930;2018-02-25 20:56;0;0;"Just posted a photo @Griffith Observatory https://www. instagram.com/p/BfpbMciD22R/";;@Griffith;;"967986587727466496";https://twitter.com/SPIDY930/status/967986587727466496
SPIDY930;2018-02-25 20:53;0;0;"Just posted a photo @Griffith Observatory https://www. instagram.com/p/Bfpa9OhjEjL/";;@Griffith;;"967986071660322816";https://twitter.com/SPIDY930/status/967986071660322816
SPIDY930;2018-02-25 20:52;0;0;"#hollywoodsign @Griffith Observatory https://www. instagram.com/p/BfpayVTjTC3/";;@Griffith;#hollywoodsign;"967985702725185537";https://twitter.com/SPIDY930/status/967985702725185537
alissem_;2018-02-25 20:43;0;3;"today we all went to Griffith Observatory before the sun set and it was so beautiful. I've only ever been there at night so it was a big deal for me";;;;"967983415910793216";https://twitter.com/alissem_/status/967983415910793216
_gabadabadoo;2018-02-25 19:11;0;2;"After living in LA my whole life, I finally went to the Griffith Observatory";;;;"967960178946486272";https://twitter.com/_gabadabadoo/status/967960178946486272
yunggarlicoil;2018-02-25 18:35;0;0;"That's hot @Griffith Observatory https://www. instagram.com/p/BfpLDtWA2Cw/";;@Griffith;;"967951287110291456";https://twitter.com/yunggarlicoil/status/967951287110291456
nguyenvi252;2018-02-25 18:00;0;0;"Found my passion for life! @Griffith Observatory https://www. instagram.com/p/BfpHKZSH_r0/";;@Griffith;;"967942534579269632";https://twitter.com/nguyenvi252/status/967942534579269632
alannauhrich;2018-02-25 17:46;0;0;"#losangeles @Griffith Observatory https://www. instagram.com/p/BfpFiX4FDFn/";;@Griffith;#losangeles;"967938966103183360";https://twitter.com/alannauhrich/status/967938966103183360
